,id,date,rating,userName,content
186,187,2022년 1월 19일,2,하쿠하크,어플은 진짜 잘만들었는데 5천원 단위 충전이 정뚝떨이네요. 잔돈남으면 맞춰서 쓰지도 못하고 할인가 판매라 비용 5천단위로 맞추기도 쉽지않은거 뻔히 알텐데 일부러 충전유도하는게 눈에 확 보이네요 고객 이탈이 여기서 많이 나올듯 합니다. 경쟁사 충전구조 좀 벤치마킹 하셔야할듯.
187,188,2021년 4월 7일,5,곰돌이네,다른 유사어플쓰다 니콘으로 정착했어요. 편하고 저렴하게 살수있고 빠르게 팔수 있어서 좋은거 같아요
188,189,2021년 1월 11일,3,쩡이,다른건 다좋은데 여러게 구매할수있는 기능도 추가 해줬으면합니다 예를들어 커피쿠폰 여러게 구매하고싶은데 일이리 한개씩 구매하기가 불편하고 결제 시간 딜레이도 너무기네요
189,190,2022년 2월 10일,5,이화그린,소비 습관 유형 테스트 후 클릭하여 들어가 봤는데 원하는 브랜드의 쿠폰이 생각보다 많아서 좋았고 카드 결제도 쉬워서 사용하기 편했어요 자주 이용하게 될 듯해요
190,191,2021년 7월 18일,4,정서연,좋은 어플이어서 계속 사용중인데 삭제되어 다시 어플을 받아서 사용하려니 계속 중단이되어 들어가지를 못하고 있어요. 오늘까지 사용해야할 쿠폰도 있는데 해결 부탁드려요.
191,192,2022년 8월 14일,5,이윤용,쿠폰 사용해서 잘먹었습니다
192,193,2021년 4월 7일,5,핑크선율,사용하지 않는 기프티콘 판매와 저렴하게 구매해서 아주 잘 사용하고 있어요 솔직히 저는 니콘내콘이 제일 편하네요 앱 넘 좋아요 ~ 강추입니다 !!!
193,194,2022년 5월 6일,1,지복이 김슬미,사용불가한 기프티콘을 파네요.. 쪽팔려죽는 줄
194,195,2022년 3월 17일,1,서은희,요즘 앱이 자꾸 잘 안켜지는데 몇번을 지웠다 다시 깔게 되네요 한번 손보셔야 하는거 아닌지
195,196,2021년 4월 7일,5,인재명,리뷰 대기하는 시간이 길지 않고 일부 품목은 바로바로 리뷰가 되어서 좋아요~~ 인기 좋은 일부 품목의 경우 유효기간 더 짧은 것도 받았으면 좋겠어요!
196,197,2022년 7월 27일,5,NA MAN,편하고 좋아요
197,198,2022년 4월 2일,4,김태동,처음 사용하는데요 쉽고 편하네요.
198,199,2021년 5월 24일,4,신종협,사용은 잘 했는데 휴대폰을 노트 20으로 바꾸고난뒤에 어플이 안들어가지고 계속 앱이 중지되었다고 나와서 이용을 못하고있어요
199,200,2022년 2월 28일,5,도깨비,판매 구매가 쉽고 원하는걸 조금이라도 할인받나 살수있어서 좋네요. 진작 쓸걸그랬어요
200,201,2021년 4월 7일,5,JR Lee,"오랫동안 니콘내콘 애용중입니다 판매, 완료, 정산 과정이 간편하고 검수시간도 많이 빨라져 만족하고 있습니다 가짓수와 판매가능 유효기간이 좀 더 완하됐으면 좋을 것 같아요^^ 출석체크 등 이벤트도 많이해주세요~"
201,202,2021년 2월 3일,1,디비제이,다른건 좋은데 편의점제품을 사면 바코드가 확대가 안되서 사용이 안돼요ㅠ 그냥 캡쳐해서 매입한거 보내주는거 같아요 환불해달라니깐 쿠폰에 문제 없다고 절대로 안해주시네요ㅠ 이점을 고쳐줬으면 좋겠습니다 쿠폰번호로 결제하실 줄 모르는 점원분 만나면 사용도 못하네요ㅠ
202,203,2021년 2월 6일,5,최옥선,기프티콘을 중고거래하려면 사기위험이 항상 있잖아요. 니콘내콘은 그런게 없어서 좋아요~ 잘 사용하고 있습니다.
203,204,2022년 3월 10일,3,이미정,"잘 되던 앱이 어제부터 갑자기 먹통이 되네요 캐시를 삭제해 보고 지웠다가 다시 설치해 봐도 그때만 되고 안됩니다 오늘은 상담원과 톡으로 상담을 했는데 제가 했던 방법으로 앱 삭제, 캐시 삭제를 권고 하네요 관리자님 조치해 주세요ㅜㅜ"
204,205,2022년 1월 5일,4,몬아지스,기프티콘이미지나 바코드를 이미지파일로 저장하는 것도 있었으면 좋겠어요 남한테 보낼때 캡쳐하고 잘라서 일일이 보내기 번거롭네요
205,206,2021년 3월 17일,3,Jonny,"타 앱에 비해 자주 튕기고, 상품이 다양하지 않고(팔때) 입금이 시간이 좀 걸린다는게 불편합니다 노트9입니다."
206,207,2021년 6월 17일,1,민믿,"하나도 아까움 일단 1:1 상담 직원 태도가 매우 불량합니다. 저렴하게 구매할수있어서 참 좋게생각했는데,쿠폰 확인 기간이 길어 돈을 이중으로 사용하게 해놓고 보상불가. 충전한 머니만 사용 후 탈퇴예정입니다. 예전에 구매했을때는 제대로 확인도 안해보고 올림"
207,208,2021년 4월 7일,5,Jung Lee,저렴하게 기프티콘을 구매할수 있어서 혁신적인거 같아요. 내가 딱 필요한걸 10%~많게는 2 30%까지 할인되니까 매일 카페를 가는 저한테는 절약이 되어 너무 좋았고 아예 안쓰는 기프티콘을 선물받으면 난감했는데 저렴한가격에 팔수있어서 유용한앱이에요!
208,209,2021년 3월 25일,1,이상진,쿠폰이 유효기간이 남아서 매장에 갔는데 포스기에 만료가되었다는 오류접수하고 대기하였습니다. 4일이 지나도 답변을 안해주시니 또 문의하니 계속 확인하겠습니다는 답변만 이야기하네요 구매자를 약올리는심보인지 아니면 돈 환불해주기싷은 심보인지 미심쩍습니다. 제가 쿠폰 오류라고 증거 수차례사진도 보내고 불신뢰성인가여? 저를 만만하게 보는거라면 합당한조치를 할테니 개선 부탁드립니다
209,210,2019년 3월 27일,5,Google 사용자,딱 필요할때 빠르게 쿠폰거래가 앱으로 가능해서 좋은거 같아요ㅎㅎㅎ 처음에 기프티콘을 팔았는데 특가뜨거나 급할때 편리하게 사야겠어용>_<
210,211,2021년 4월 26일,4,최영식,1. 정산금 출근신청할때 전액신청하기 버튼이 있으면 좋겠습니다. 2. 전체판매수락 버튼이 있으면 좋겠어요. 몇십개 팔고나면 일일이 다 수락버튼 누르는게 번거롭네요. 3. 판매금을 기간별 조회하는 기능이 있으면 좋겠어요.
211,212,2021년 5월 6일,1,김지영,진짜 거지같은 응대 답변이 삼일은넘게 걸리는건 물론 매장에서 사용할수없다는데 인증샷 찍어오란다 뭐이런 쓰레기같은 경우가 있는지 그렇게 정상적이면 니네가 다시갖고가서 쓰고 나한텐 다른걸 줘야지? 앱에서도 바코드 인식불가 매장에서도 불가ㅋㅋ 정상이라고 인증샷?? 찍어오라고? 저기여 개인간거래도 이렇게 뭐같이 안합니다 ㅋㅋ 고객센터는 봇돌리는지 문의글 제대로 인지안하고 사진만 갖고오래 아 진짜 고객센터라도 멀쩡하거나 응대가 빠름 열이라도 들받지 금요일에 문의한게 수요일에? 진짜 어이없어서
212,213,2020년 8월 15일,5,꽃길로,니콘내콘~ 기프티콘 판매라는 새로운 세상을 알게해준 APP입니다~ 사용하지 않던 깁콘은 판매~ 필요한 깁콘은 저렴한 가격에 구매~~ 완전 좋아요~~ 별표 5개~~ ^^
213,214,2020년 10월 5일,1,천고불후,사기어플 입니다 결제하고 기다려도 안보내주길래 언제 발송되냐니까 다짜고짜 환불진행중입니다 환불이 언제될지모르지만 결제대행사를 통해 환불진행중닙니다 이말만 하고 돈먹튀 어플
214,215,2021년 3월 27일,5,오사쯔,다른곳보다 할인된 가격으로 쿠폰을 구매할수 있어서 항상 만족하며 이용하고 있고 구매후 바로 쿠폰확인가능하며 불편함없이 사용할수 있어서 너무 좋습니다.
215,216,2020년 11월 3일,5,차현철,사용안 할 기프티콘도 판매하고 할인된 금액에 구매할 수 있어 좋네요. 알림이 가끔씩 안와서 수락을 놓치는 경우만 제외하면 만족합니다.
216,217,2021년 4월 7일,4,김내일,다른 어플들보다 메뉴도 심플하고 매매시 매입가도 잘책정해줘서 니콘내콘만 이용하는거 같아요
217,218,2021년 11월 12일,4,김주성,잘사용하고 있습니다^^ 한가지 불편한게 있다면 쿠폰 여러개 등록시 유효기간을 일괄등록할수 있는게 있음 좀 편할거 같네요~ 지금은 일일이 입력해야하는 불편함이 있습니다.
218,219,2021년 3월 17일,5,송은미,기프티콘을 구매해서 항상 저렴하게 구입하고 있습니다~ 카드 등록해서 충전하면 추가적립해줘서 더 좋아요^^
219,220,2021년 4월 7일,5,이영경,저는 주로 파는 입장인데요 다른 곳보다 가격측정을 잘 해주셔서 감사해요 ^^ 대신 판매할 때 보면 제가 파려는게 매입 가능 품목에 없는 경우도 많아요 이체 정산할 때도 판매 다다음날에 이체가 되는데 이게 다른 앱 처럼 월 무료 이체 횟수 차감같은게 있는게 아니라 좋기도한데 다다음날까지 기다린다는게 좀 길게 느껴져요(또 다른 앱에선 팔면 그날 오전이나 오후에 바로 이체금 들어옴) 아님 이 기간에 제가 기프티콘을 살 수 있게 정산금이 적립금 식으로 들어온다면 이체 대신 적립금을 사용해도 좋을것 같아요
220,221,2021년 3월 22일,1,ᄀᄋᄋ,사용가능한지 확인후 구매하세요 여기서 구매후 편의점 매장 20군데돌았는데 다 없어서 사용불가임. 다시 판매하려니 매입안한다네요 판매는하고 매입은안한다니 전 다른 어플로 갑니다ㅉ
221,222,2021년 4월 6일,5,기쁨가득,편의점 물건과 기프트상품권이 다양하게 있고 가격 또한 저렴해서 즐겨 이용하고 있습니다. 추천드려요.
222,223,2021년 4월 7일,5,Dajeong Lee,기프티콘 사고팔기 편해서 유용하네요. 안쓰는 기프티콘 팔려고 글 올리고하기 번거로웠는데 니콘내콘 어플 받고부터는 간편하게 등록 가능해서 이용 잘 하고 있습니다.
223,224,2021년 4월 6일,5,김모,"여러 장점중에서 ""작은돈도 아낄수 있어서"" 젊은이들이 절약하는 사고방식을 배우기에도 매우필요한 앱이라고 생각합니다. 큰 금액으로 구입했을 때 사용금액을 뺀 나머지가 바로 명시가 되었으면 좋을 것 같아요 이**커피 사용중에 일부금액만 썼는데 바로나타나지않으니 모두쓴것처럼 알수가 없고 다소 불편한 마음이 들더라구요 사용법에 제가 익숙하지않은이유일수도 있구요~~"
224,225,2021년 8월 30일,3,한동진,정말 잘 사용하고있습니다만 장바구니 기능이 있었으면 합니다. 장바구니기능으로 여러 개 한번에 결제할 수 있도록 해주시면 번창하실겁니다
225,226,2019년 3월 29일,5,Google 사용자,리뷰처음남겨봐요 니콘내콘으로 안쓰는 기프트콘 판매해서 작지만 용돈도 벌고 싸게 구매도할수있어서 좋아요 앞으로도 자주애용할거고 주변지인들한테도 좋은어플이라고 소개해주었어요^^
226,227,2020년 9월 9일,5,DAGEUN PARK,이상하게 잘 사용하고 있습니다ㅎㅎ 딱히 많이 쓸 것 같지는 않았는데 카페나 편의점 갈 때 괜히 한 번 꺼내보고 개이득하면서 쓰게되네요 ㅋㅋㅋㅋㅋ
227,228,2021년 4월 7일,5,이이이,너무좋아요 사용처리못하는 기프티때문에 머리아팠는데 판매도할수있고 구입도 저렴하게할수있고 늘 이용중입니다
228,229,2021년 1월 15일,1,amy choi,처음 구입해서 사용하니 이미 사용한 쿠폰으로 나옵니다. 다행히 바로 환불 처리는 되었으나 신뢰가 떨어져 다시 이용하고 싶지 않네요..
229,230,2021년 10월 12일,1,BR DRA,탈퇴가어려움. 탈퇴요청시 모든 창이 사라지고 유선전화도 안되고 고객상담신청도 안됨. 탈퇴하기 눌러도 안됨. 아무키도 안먹음. 일방적으로 연락끊음
230,231,2021년 4월 7일,4,하늘,판매가격이 좋아 자주 이용해요. 근데 입금이 바로 이뤄지지 않고 며칠 걸리는 점이 아쉽네요
231,232,2021년 4월 7일,5,sparrow,"필요없거나 선호하지않는 기프트콘을 편하게 판매가능하고, 반대로 원하는 기프트콘을 액면상 가격보다 저렴하게 구입가능해서 매우 만족합니다."
232,233,2021년 3월 17일,5,김니융,가격도 싸고 다양한 종류가 있어서 좋아요. 가끔 찾는게 안오일때도 있는데 편의점이나 베라같은거 먹기에 좋은것같아요
233,234,2021년 4월 7일,3,니코니코니,기프트콘 저렴히 사고 팔수있는 어플 인데요. 저는 주로 팔기만 하는데 책정이 늦게 되고 입금도 늦어요. 허위신고도 많이되는것 같아서 팔면서 불안해요ㅠ
234,235,2020년 9월 11일,3,정지원,잘쓰고있다가 오랜만에 기프티콘 처음 팔아볼려고 들어갔는데 본인인증하려니 페이지가 안넘어감......... 재로그인하면 되려나해서 로그아웃했는데 이번엔 로그인페이지가 안넘어감....
235,236,2021년 3월 17일,5,안꼬비,너무 좋아요 수수료 같은것도 없고 그냥 머지포인트나 이런것도 생겼으면 좋겠어요 메뉴의 다양화!!!원츄!!
236,237,2021년 3월 17일,1,이민성,자주이용했습니다 근데사용한깊콘은팔지않았으면합니다 가격도싸고좋지만 사용했던깊콘팔길래많이짜증이났었고 또한환불요청했는데처리기간도 엄청느립니다
237,238,2020년 12월 29일,3,김지오,오랜만에 들어왔는데 남아있던 기프티콘이랑 사용목록 전부다 사라졌어요. 복구해주세요.. 오늘 다시 들어가보니까 원래대로돌아와있네요!! 일시적인 앱오류였나봐요 답변해주셔서 감사합니다~
238,239,2020년 11월 3일,5,nahyekyong,"가끔 생기는 기프티콘~~ 잘안쓰는 제품은 니콘내콘에 팔고, 또 필요한 제품은 니콘내콘에서 사기도 하고, 너무 잘 이용하고있어요^^"
239,240,2021년 3월 23일,5,志.,이용자가 많아지면 순환도 잘 되고 종류도 많아질것같네요 많이벌어서 홍보도 많이 해주세요 오래쓰고싶어요 ㅠ
240,241,2021년 4월 7일,5,김현진,쓰지 않는 기프티콘 팔기도 좋고 팔때도 상품 조회가 다른 앱들보다 훨씬 편하게 구성되어 있어요^^ 구매할때도 할인가격으로 구매해서 쓸수도 있어서 너무 좋아요.뒤늦게 알게 된게 아쉬울뿐 최고의 앱인듯합니다.
241,242,2019년 3월 29일,5,Google 사용자,어플 생겨서 너무 좋아요~~그전에도 잘 썼는데 구매도 판매도 편리하게 할 수있어서 좋네요~~^^
242,243,2021년 4월 7일,5,장고운,저는 개인간 거래하는걸 꺼려해서 기프티콘 판매하거나 구입할때는 니콘내콘 사용하게 되더라구요~ 상품 조회하기도 편하고 좋아요^^
243,244,2020년 8월 11일,5,JH. B,"믿고 구매하고, 팔 수 있는 정직한 플리마켓앱 입니다. 특히 빠른 판매가 편합니다."
244,245,2020년 10월 9일,5,본조,매우 만족하고있습니다. 상품이 조금만 더 확대되면 좋을거같습니다. 같은싱품 묶음으로로 한번에 거래할수있으면 좋을거같습니다.
245,246,2021년 1월 29일,2,신뇽재_사랑해,진짜 잘 쓰고 있었는데요 아이스크림을 구매해서 바로 가서 샀는데 안된다네요 쓴 것도 다시 올릴 수 있게 해주는건가요? 2점은 그동안 잘썻던거 별점입니다
246,247,2021년 3월 25일,1,이은정,충전을 했는데 잔액이 충전이 채워지지 않아서 문의하려고 하니 상담이 불편하네요 고객센타전화번호도 없어서 문의가 힘듭니다
247,248,2022년 1월 14일,2,mong mong,왜 로그인도 안되고 고객센터도 안되고 무한 반복이에요? 지금 앱 하나도 안돼요 갑자기 로그아웃됐어요. 뭐하시는거에요
248,249,2021년 4월 6일,5,류희주,저렴하고... 아주 빠르게... 딱 필요할때... 바로 기프티콘구매 가능해서 정~~말 좋아요 카페나 베이커리 들어서면 니콘내콘 앱부터 연다는~~ㅎㅎ
249,250,2021년 1월 2일,3,설하,그동안 잘사용하고 있었는데 사용된 기프티콘인지 2개가 갑자기 오류로 뜨면서 결제가 안되더니 가게에서 그냥 나오고 폰으로 환불신청하니까 1달가까이 연락이 없네요
250,251,2021년 4월 25일,5,Han Han,"잘 사용하고 있는데요...판매 중인 기프티콘에 해당 상품 구매처(기프팅,기프티쇼,카톡선물하기)가 표기되어있으면 좋을 것 같아요."
251,252,2022년 2월 2일,5,조혁래,한번 사용 해봤는데 일반 카드 결제도 잘 되고 기프트콘도 바로 사용 가능해서 좋네요
252,253,2021년 3월 6일,4,유릱,다 좋은데 캐시를 모을 수도 있었으면 좋겠습니다 ㅠㅠ!! 캐시만 모을 수만 있었다면 별 5개를 드릴수가 있겠네용ㅠ!
253,254,2020년 8월 11일,5,김애옹,니콘내콘을 알고 난 뒤부터 저는 부자가 된 기분이에요!! 웬만한 가맹점은 모두 있어서 뭔가 사먹거나 구매할 때 진짜 잘 사용하고 있어요♡ 가맹점 더 늘려주세요♡
254,255,2021년 4월 7일,5,Jang깽,팔수있는 기프트곤도 많고 올리면 금방판매가 되서 편리하고 좋아요 정산도 1~2일만에 금방되서 좋아요 살때도 다른데보다 싸게 사서 좋네요
255,256,2021년 7월 9일,1,박성은,니콘내콘 좋은 기프티콘 어플이라 추천해서 다시 깔았는데 계속 앱실행이 안돼네요 제 폰은 안드로이드 11버전 휴대폰입니다.
256,257,2020년 12월 15일,2,유봄,카드 등록 하고 결제된 금액을 맞게 눌러도 계속 아니라 뜨네요 어플은 다 좋은데 결제에서 막혀서 답답하네요
257,258,2021년 11월 14일,1,요를레이힝,뒤로가기 제스처가 실행이 안됨. 무조건 상단 뒤로가기 X 터치만 가능한 어플이 말이 되나
258,259,2020년 12월 26일,5,토리귀여워,기프티콘을 살때 잘 애용하고 있습니다. 포인트 충전시에 자율적으로 금액을 지정하서 충전이 가능했으면 좋겠습니다.
259,260,2021년 1월 29일,2,주은,결제하려고 5번 넘게 시도했는데 결제는 안되고 카드정보만 계속 나가네요. 결제방법 3개 다 시도했어요
260,261,2021년 2월 8일,5,skytt12345678,처음에는 유튜브에서 광고하는걸 보고 깔았습니다. 실제로 자주 가는 곳들이(쿠폰) 많아서 좋은거 같네요!
261,262,2020년 11월 3일,5,김기석,정말 편리하고 빠르게 이용하고 있어요 특히 커피를 안 마시는 입장에서 항상 고민이었는데 니콘 알고부터 쉽게 해결하면서 이익도 보니 정말 좋아요
262,263,2021년 2월 5일,3,은채,기프티콘 팔려고 했는데 미성년자는 못판다고 하네요.. ㅠㅠ 그래도 기프티콘 할인 많이 하는건 좋은것 같아요 기프티콘 미성년자도 팔수 있으면 좋을것 같아요ㅠㅠㅠ
263,264,2020년 9월 26일,1,설은세니카,여기에 아무리 개인별 판매라고 해도 사기당했을때 신고하는 시스템이나 전과가 있는지 확인하는게 없어서 불편하네요. 진짜 사기당했는데 환불도 못해서 그대로 당하는 수밖에 없어요
264,265,2021년 4월 7일,5,김관영,니콘내콘으로 선물받고 이벤트 당첨되것 현금으로 많이 환전 했어요~~^^ 너무 싶고 알아서 해주니 만족도 좋아요~~♡♡
265,266,2021년 2월 10일,5,풍선초록,아주편해요. 가입도 카카오톡으로 할 수 있어서 쉽고 저렴하게 구매할수있어서 정말 좋아요.
266,267,2021년 4월 6일,5,김수연,생각보다 할인율도 높고 되는 곳도 많아서 좋아요. 할인율과 더 많은곳에서 이용하게 됬으면 더 자주이용할것 같아요
267,268,2021년 4월 7일,5,정혜진,"필요한 기프티콘 저렴하게 구입해서 이용할수도있고, 안쓰는 기프티콘 쉽게 판매할수있어서 편리하고 좋아요"
268,269,2022년 2월 10일,5,김명호,항상 고맙게 생각하고 있습니다. 전 주로 판매하는입장인데 판매시 카테고리 직접 선택하지않고 기프티콘이 바로 인식되면 좋겠어요. 감사합니다
269,270,2021년 2월 5일,5,조애진,편리하네요^^ 문자 주고받고 할 필요없이 쉽게 판매가 가능해서 좋습니다
270,271,2021년 11월 21일,3,『ZPT』_혜진,"싸게 살 수 있고 좋은데요,,처음 사용하는 입장으로써 뭔지 모르고 사용완료같은거 눌러서 사자마자 돈 날렸네요 ㅠ한번 더 확인할수있게 해주시면 더 좋을듯 해요,,"
271,272,2020년 10월 20일,5,Grace Bell,어플 상품권구매할때 가맹점 일일이 클릭하는거 너무 번거로워요ㅠㅠㅠㅠ이전 버전으로 다시 할수없나요 구매하긴 넘좋응데
272,273,2021년 6월 10일,3,정유진,"앱이 자꾸 사용중지 떠서 실행조차 안됩니다. 핸드폰 재부팅, 앱재설치 해도 똑같아요"
273,274,2021년 3월 17일,5,올라잇,매번 잘 쓰고 있어요 필요할때마다 스벅 기프티콘 구매하는데 저렴하게 구매가 가능해 아주 유용합니다.
274,275,2021년 1월 17일,5,이언하,처음 알게 되었는데 너무 좋은것 같아요! 왜 이제 알았는지 ㅜㅜ 기프티콘 판매하기도 정말 쉽고! 먹고싶은 기프티콘을 조금 싸게 구매할 수 있어 좋은것 같아요! 다들 추천합니당!!!
275,276,2021년 3월 17일,4,차동환,기프티콘을 사고 팔 수 있음이 색달랐음. 다만 판매절차에서 이용자끼리 거래되는 건지...니콘내콘에서 먼저 구매하는 건지...판매하고 알 수 있었다.
276,277,2019년 11월 13일,1,Google 사용자,사용된거라고 해서 문의했는데 고객센터는 2시간이 넘어도 답장없고... 전화도 안받고... 최악이네요ㅋㅋ
277,278,2021년 3월 17일,5,셀럽,필요한 기프티콘을 저렴하게 구매할 수 있어서 너무 유용합니다 생각보다 엄청 다양해서 놀랐어용
278,279,2021년 4월 7일,5,청주마이쭈S2,니콘내콘은 안쓰는 기프티콘 팔때 너무 좋아요ㅎ 바로 제시가격뜨고ㅎㅎ급하게 깁티 필요할때도 많이 이용해요ㅎㅎ앞으로도 쭉 이용할거예요 ㅎㅎ
279,280,2021년 12월 27일,5,김정현,편리하고 좋아요. 판매자 관리만 제대로 되서 사용된 투폰이 유통되지 않게 난들어주세요
280,281,2021년 4월 7일,5,심성우,기프티콘을 팔아서 얻는 수익금이 타 앱보다 좋은거 같아서 애용합니다. 앞으로도 승승장구하세요
281,282,2021년 2월 21일,5,구정운,안쓰는 기프티콘 등록하고 쓰기 진짜 편합니다. 그리고 판매 등록에 리액션도 굉장히 빨라서 좋습니다
282,283,2020년 3월 23일,5,Google 사용자,10번 정도 구매한 것 같은데 한 번 이미 사용된 쿠폰이 걸린적 있습니다. 시간이 조금 걸렸지만 환불 처리해주셨네요
283,284,2020년 7월 1일,1,김공칠,계좌로 니콘머니 충전을 하려고 하면 얼마를 하려고 하던지 계속 취소 당하고 다시 시도해도 안됩니다...
284,285,2021년 4월 19일,3,공공칠빵,본인인증 했는데 인증하라고 그러걸랑요? 그래서 할랬더니 이미 인증했다고 무한반복이질 않나.. 그리고 다시 로그인 할랬더니 카카오톡 로그인이 안돼요. 오퍼레이션 타임아웃이라고 뜸
285,286,2021년 2월 4일,1,김혜정,"이미 사용된 쿠폰 샀네요. 판매자가 사용한 거겠죠? 환불 절차 복잡하고(서류 작성), 전화연결되는 고객센터 없고...그냥 이렇게 된 경우 몇 백원, 몇천원 싸게 살려다가 몹시 피곤해집니다. 이미 시용된 쿠폰 판매하는 판매자한테는 어떠한 제제가 가해지는건지??니콘내콘도 피해자한테 사과를 똑바로 해주셨으면..이상한 챗봇으로 연결시키지 말고"
286,287,2021년 3월 26일,5,이룸,오류걸렸는데 대처도빠르시고 보상까지바라지않고 환불요청이나 재발급까지생각했는데 환불요청&제가처음 쿠폰구매했던것 무료발급해주시고 진짜 친절하시고 오류걸려서 문의드렸는데 문의도 빠르고 아주만족합니다!!
287,288,2021년 4월 6일,5,난홍,카페 기프티콘을 싸게살수있어서 좋아요! 편의점도 자주 이용해서 싸게사니깐 좋네요
288,289,2021년 4월 6일,5,최남진,기프트콘 저렴하게 구매할 수도 있고 사용하지 않는 쿠폰 판매도 할 수 있어서 너무 잘 이용하고있어요~^^
289,290,2021년 4월 9일,2,Google 사용자,본인인증이 안됩니다. 정확히는 본인인증이 완료된 후 하얀화면이 뜨고 아무것도 안되네요. 문의해도 답이없고.... 아무것도 못하고있어요 ---------10번 정도 하고 2시간 지나니 되네요.
290,291,2022년 2월 12일,3,박송이,가계 매장은 많아서 좋은데 미니스톱이나 그런곳들은 새콤달콤처럼 1가지밖에 없어서 아쉬워요 많이 추가해주세요ㅠㅠ
291,292,2020년 5월 22일,4,정윤지,기프티콘사서 빨리쓸수있어서좋아요 근데 쓴걸 사용확인을 꼭해야하는게 번거롭네요...ㅜ
292,293,2020년 12월 31일,1,Chae eun Kim,결제 너무 느려터짐. 안내는 3~4분이라는데 20분 기다려도 안됨. 기다리다가 열받아서 제 돈주고 사게하는 어플인듯
293,294,2021년 4월 7일,5,전남희,편리하게 잘 이용하고 있습니다. 완료단계에서 입금까지 빨리 이뤄졌으면 합니다.
294,295,2022년 3월 27일,5,Lee HJ,좋아요 ㅎㅎ기프티콘 거래로는 가장 만족해요
295,296,2020년 8월 7일,1,서현,오늘 추파츕스 140원짜리를 구매할려고 카드입력을 하는데 몇번하다가 안돼서 포기하고 그만 할려는데 저는 산적도 없는데도 몇백원 계속 제가 구매한거로 뜨더라고요 구매내역을 봐도 구매한적이 없는데 제 카드에서는 돈 1000원정도 빠져나갔네요
296,297,2021년 12월 23일,5,먀먀,첨 써봐서 약간 걱정했는데 덕분에 케이크를 거의 6처넌이나 싸게샀어요 감사합니다♡♡♡
297,298,2020년 11월 3일,5,반해써,물건의 다양성.안쓰는 기프티콘 용돈도되고 재미도 있고 사고싶은것 종더 싸게사는데 도움되요
298,299,2021년 5월 1일,5,만찐두빵,"아주 좋습니다. 강과장님 유튜브광고로 알게되었는데 돈 없는 학생으로서 여기저기 모임다닐때 쓰기 딱 좋아요! 특히 카페깊티가 많아서 유용하고, 돈도 아끼니깐 뿌듯하네요"
299,300,2022년 5월 3일,2,댤댤꾸꾸리,다좋은데 쓰고 남은 금액 확인하는게 없어서 불편해요
300,301,2020년 12월 28일,5,성연우,다른 기프티콘 판매 사이트에 비해 조금은 느리지만 어처구니없이 보증금을 충전해야하는 일이 없어서 좋네요 판매하려 온 건데 말이죠
301,302,2022년 3월 1일,1,똔멋,기프티콘 사용하려고 매장갔는데 안된데요 바코두 읽히는 소리는 나고 결제는 안되요 한번 기프티콘 신고해서 문제 없다고 사용하라고 하셔서 다시 가서 해봤는데 안되네요
302,303,2020년 11월 2일,1,정건희,케이뱅크 이벤트 계좌개설이 니콘내콘 앱에서 안돼서 직접 케이뱅크를 깔아서 마저 진행했는데 이벤트 대상 해당되는거 맞죠? 니콘내콘앱 내에서 계좌개설이 불가능한거 같네요; 10번째 시도하다가 열받아서 결국 케이뱅크 깔았습니다. 이벤트 대상 아니면 정말 억울할 것 같네요
303,304,2021년 11월 3일,4,김메리,앱 의도는 좋은데 쿠폰을 쓰고 일일히 사용버튼을 눌러야하는게 불편해요.. 그때 바로 안누르면 사용했는지 여부를 알수없어서 긴가민가합니다..
304,305,2021년 10월 20일,5,마야,진짜 너무 편리하고 니콘페이를 쓰니까! 거의 최소 10%이상 할인이어서 너무 좋아여! 니콘내콘 ㅎㅇㅌ!!
305,306,2021년 1월 25일,3,김시연,카드로 결제하고싶은데요. 예전이 카드등록을 했더니 갑자기 카트미등록이 되어있더라구요 그래서 다시 등록할라더니 기인증이라고...ㅠㅠㅠ 등록취소 이런 건 없나요?
306,307,2021년 9월 24일,1,송지은,카드 일반결제에서 페이북이나 삼성앱카드를 누르면 어플로 연결되지 않고 구글플레이스토어로 연결되어 결제를 할 수가 없습니다
307,308,2021년 2월 5일,5,박희숙,자주이용하는 매장제품을 싸게 살수있고 할인율도 커서 너무좋음
308,309,2022년 5월 21일,5,오도고고,"필요없는콘 할인해서 팔고, 필요한콘 할인해서 사고 니콘내콘 좋죠"
309,310,2021년 4월 7일,5,chansoon Yu,사은 행사로 기프티콘을 종종 받는데 커피를 그닥 좋아하지 않는 저로서는 이게 참 처치 곤란이더라구요. 지인들께 주기도 하고 만료 직전 카페 가서 억지로 한잔씩 들고 오곤 했어요. 그러던 중 안되겠다 싶어 이리저리 검색해 보니 니콘내콘이 있더라능.... 와우~~ 이게 바로 신세계. 처치 곤란 커피 기프티콘 다 가져갑니다. 그리구 원하는 기프티콘 싸게 살 수 있으니 얼마나 유용한지. 지금은 수시로 들러 필요없는 거 팔고 필요한거 사 갑니다. 니콘내콘 최고중에 최고~~~~
310,311,2021년 5월 23일,4,김건주,원가가 저렴한 상품일수록 할인율이 더 큼(회사에서 기본적으로 가져가는 게 있는 듯) 그래서 5000원미만인 상품은 살 때 좋은데 10000원이상은 땡처리일때 제외하면 글쎄?
